relation_id,subject,relation,object,doc_id,chunk_id,evidence,confidence
REL-8d468fcf49c883a351f7,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0014,"Canada 1998 Update 15 PART 2 Population Objectives and Status of North American Waterfowl Population Objectives North America has 43 species of ducks, geese, and swans that typically depend on habitats in two or more countries",0.98
REL-9c0f7d525b27ca540bfc,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0015,"Canada geese, remain well below Plan goals.",0.98
REL-f7e2ef482eac2c7cd001,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0016,"Canada, which should be useful in refining estimates and goals for certain species in the future.",0.98
REL-8c53e82cb4cf6198ee9c,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0017,Canada indicate that the breeding black duck population has increased in the Maritime Provinces but has shown declines in the western portions of its breeding range.,0.98
REL-40de92f8c27f8465f564,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0018,"Canada geese, snow geese, white- fronted geese, and brant.",0.98
REL-fb7de2c187844b67537b,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0019,Canada Geese Nine Canada goose populations currently exceed Plan objectives.,0.98
REL-54d12fa7e44933b2af06,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0020,Canada goose re- introductions.,0.98
REL-90fc53e2377c457706b0,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0021,"Canada, the United States, and Mexico.",0.98
REL-1552ab5dd048c7824f47,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0022,"Canada and Mexico), annual progress reports, and other reports; and coordinates with other federal agencies and the U.S.",0.98
REL-0a8a9f5ed46e32a2e1be,DOC003,document_mentions_location,Canada,DOC003,DOC003-C0023,"Canada and Mexico), annual progress reports, and other reports; and coordinates with other federal agencies and the U.S.",0.98
REL-245c2b520d339068b69e,DOC003,document_mentions_location,Chesapeake Bay,DOC003,DOC003-C0019,"Chesapeake Bay, and the Western Population winters at various locations along the west coast from southern British Columbia to the lower Colorado River in southwest Arizona and California.",0.98
REL-0d7b24aea3ad5cfdb032,DOC003,document_mentions_location,Great Lakes,DOC003,DOC003-C0019,Great Lakes states and Ontario.,0.98
REL-395db825830c82380a9a,DOC003,document_mentions_location,Great Lakes,DOC003,DOC003-C0020,"Great Lakes Region 1,329,000 1 605,2001,3 605,2001,3 U.S.",0.98
REL-021fff836f6ff917e169,DOC003,document_mentions_location,Great Lakes,DOC003,DOC003-C0022,Great Lakes Region Joint V enture Additional habitat joint ventures are expected to develop over time in many of the remaining waterfowl areas of major concern.,0.98
REL-613803eed7dd85852643,DOC003,document_mentions_location,Great Lakes,DOC003,DOC003-C0023,Great Lakes Region Joint V enture Additional habitat joint ventures are expected to develop over time in many of the remaining waterfowl areas of major concern.,0.98
REL-f8f70e1035c4fc2c3066,DOC003,document_mentions_location,Gulf Coast,DOC003,DOC003-C0020,"Gulf Coast 689,000 104,000 958,000 Intermountain West 1,500,000 500,000 500,000 Lower Mississippi Valley 407,000 864,000 1,182,000 Pacific Coast 2 116,600 21,000 3 21,0003 Playa Lakes 51,000 10,000 25,000 Prairie Pothole 1,891,515",0.98
REL-ceed9b8cbd866b4e5bfe,DOC003,document_mentions_location,Gulf Coast,DOC003,DOC003-C0022,Gulf Coast Joint V enture Intermountain West Joint V enture Lower Mississippi Valley Joint V enture Pacific Coast Joint V enture (United States and Canada) Playa Lakes Joint V enture Prairie Habitat Joint V enture Prairie Pothole,0.98
REL-709f0c0d9b45b58abb93,DOC003,document_mentions_location,Gulf Coast,DOC003,DOC003-C0023,Gulf Coast Joint V enture Intermountain West Joint V enture Lower Mississippi Valley Joint V enture Pacific Coast Joint V enture (United States and Canada) Playa Lakes Joint V enture Prairie Habitat Joint V enture Prairie Pothole,0.98
REL-57f8f07b56c03ba6149c,DOC003,document_mentions_location,Mississippi River,DOC003,DOC003-C0020,Mississippi River-Great Lakes Region JV 23 Lower Mississippi Valley JV 24 Gulf Coast JV 25 Playa Lakes JV 26 Rainwater Basin JV 27 Sandhills 28 Central Valley Habitat JV 29 San Francisco Bay 30 Pacific Coast JV 31 Intermountain West JV 3,0.98
REL-f71a03d156757c9dfabf,DOC003,document_mentions_location,Mississippi River,DOC003,DOC003-C0022,Mississippi River – Great Lakes Region Joint V enture Additional habitat joint ventures are expected to develop over time in many of the remaining waterfowl areas of major concern.,0.98
REL-232bed3278248d6c025e,DOC003,document_mentions_location,Mississippi River,DOC003,DOC003-C0023,Mississippi River – Great Lakes Region Joint V enture Additional habitat joint ventures are expected to develop over time in many of the remaining waterfowl areas of major concern.,0.98
REL-fa0b1f98f59dd9a455c3,DOC003,document_mentions_location,North America,DOC003,DOC003-C0001,"North America where the needs of waterfowl—and indeed all wild species— are considered, as citizens participate in making decisions about the use of landscapes.",0.98
REL-e50fc0f078430233c6f9,DOC003,document_mentions_location,North America,DOC003,DOC003-C0002,North America.,0.98
REL-d1f1012399b895c3ba7d,DOC003,document_mentions_location,North America,DOC003,DOC003-C0004,"North America, 1970–1979 .",0.98
REL-27dc5d0c3a9b1d8781e1,DOC003,document_mentions_location,North America,DOC003,DOC003-C0005,"North America, 1970–1979 .",0.98
REL-02ab1c01b497fcbafcb3,DOC003,document_mentions_location,North America,DOC003,DOC003-C0006,"North America’s rich biological diversity, as well as provide environmental services such as water quality improvement and erosion control.",0.98
REL-8eb2cedcc12561922b38,DOC003,document_mentions_location,North America,DOC003,DOC003-C0007,"North America’s ducks, geese, and swans.",0.98
REL-87034888b712e59cff0a,DOC003,document_mentions_location,North America,DOC003,DOC003-C0008,"North America has adapted to changing environmental, economic, social, and political forces.",0.98
REL-9807997f0baf63794655,DOC003,document_mentions_location,North America,DOC003,DOC003-C0009,North America.,0.98
REL-12a207eacc28dc607f0b,DOC003,document_mentions_location,North America,DOC003,DOC003-C0010,"North America could reduce both broad support for, and incentives for farmers to participate in, several programs that have been critical to the Plan’s success to date.",0.98
REL-4b40dd2e0e35edf4475e,DOC003,document_mentions_location,North America,DOC003,DOC003-C0011,North America are among the best such programs in the world.,0.98
REL-227b2f91bd273bca1e23,DOC003,document_mentions_location,North America,DOC003,DOC003-C0014,"North America has 43 species of ducks, geese, and swans that typically depend on habitats in two or more countries to complete portions of their life cycles.",0.98
REL-1081d6712fa4555ce3e6,DOC003,document_mentions_location,North America,DOC003,DOC003-C0015,"North America’s waterfowl, however, the Plan’s scope should be broadened to include national and regional planning for and management of endemic or non-migratory waterfowl species such as whistling ducks and masked ducks.",0.98
REL-46d66efaaaf0e4233a9b,DOC003,document_mentions_location,North America,DOC003,DOC003-C0016,"North America, and are of greatest importance to sport hunting and viewing.",0.98
REL-d4f949bd1e787f0afc6b,DOC003,document_mentions_location,North America,DOC003,DOC003-C0017,"North America, and generally inhabits areas with dense overhead cover.",0.98
REL-d3526cc249783cb825d3,DOC003,document_mentions_location,North America,DOC003,DOC003-C0018,North America and along the shore of Hudson Bay.,0.98
REL-555e64326b81e144156b,DOC003,document_mentions_location,North America,DOC003,DOC003-C0020,North America 1998 Update 27 1 Izembek Lagoon 2 Upper Alaska Peninsula 3 Yukon-Kuskokwim Delta 4 Upper Cook Inlet 5 Copper River Delta 6 Yukon Flats 7 Teshekpuk Lake 8 Old Crow Flats 9 Mackenzie River Delta 10 Anderson River Delta (M,0.98
REL-a9fa31a66bff638481ca,DOC003,document_mentions_location,United States,DOC003,DOC003-C0001,"United States Julia Carabias Lillo Minister of Environment, Natural Resources and Fisheries, Mexico Christine Stewart Minister of the Environment, Canada NORTH AMERICAN WATERFOWL MANAGEMENT PLAN EXPANDING the VISION Update U.S.",0.98
REL-1cd42475eaa6e2f146de,DOC003,document_mentions_location,United States,DOC003,DOC003-C0004,United States .,0.98
REL-6f653c2e475c59acb38e,DOC003,document_mentions_location,United States,DOC003,DOC003-C0005,"United States in 1986, laid out A Strategy for Cooperation in the conservation of waterfowl.",0.98
REL-c654063372591f5b4cd7,DOC003,document_mentions_location,United States,DOC003,DOC003-C0006,"United States, and Mexico to the levels recorded during the 1970s—a benchmark decade for waterfowl.",0.98
REL-2bbb9225fa59d88b77f7,DOC003,document_mentions_location,United States,DOC003,DOC003-C0007,"United States, and Mexico.",0.98
REL-a518ac19ac788b8dec0e,DOC003,document_mentions_location,United States,DOC003,DOC003-C0008,"US$1.5 billion to secure, protect, restore, enhance, and manage wetlands and associated uplands in priority landscapes.",0.98
REL-4d0bc0d49aa3f1bdcc83,DOC003,document_mentions_location,United States,DOC003,DOC003-C0009,"U.S. government provided an incentive for Canada, the United States, and Mexico to accelerate cooperative migratory bird conservation efforts with passage of the North American Wetlands Conservation Act in 1989.",0.98
REL-6c7216aa2ab56105ef06,DOC003,document_mentions_location,United States,DOC003,DOC003-C0010,"United States; the Prairie CARE (Conservation of Agriculture, Resources, and the Environment) and Ontario CARE programs in the United States and Canada; and natural resources programs such as the System of Units for Conservation Mana",0.98
REL-03d5c07fabf2173bb048,DOC003,document_mentions_location,United States,DOC003,DOC003-C0012,"U.S. conservation organizations began matching funds from state wildlife agencies and facilitating the transfer of monies across an international border, to be further matched and expended by private, provincial, and federal",0.98
REL-8c8183da017358184ca2,DOC003,document_mentions_location,United States,DOC003,DOC003-C0014,United States or Canada.,0.98
REL-d5af1e4d7d89ad452325,DOC003,document_mentions_location,United States,DOC003,DOC003-C0016,"United States and eastern Canada, which should be useful in refining estimates and goals for certain species in the future.",0.98
REL-fc06a2741308d3cd1914,DOC003,document_mentions_location,United States,DOC003,DOC003-C0017,United States and Mexico.,0.98
REL-0162d92aeede9d350d87,DOC003,document_mentions_location,United States,DOC003,DOC003-C0018,"United States, and Mexico are jointly responsible for the monitoring and management of these populations and species.",0.98
REL-fdfcdda8a0e71d8c60cd,DOC003,document_mentions_location,United States,DOC003,DOC003-C0020,"UNITED STATES Atlantic Coast 945,000 1 88,0501 121,7401 Central Valley Habitat 80,000 120,000 735,000 Gulf Coast 689,000 104,000 958,000 Intermountain West 1,500,000 500,000 500,000 Lower Mississippi Valley 407,000 864,000 1,182,000",0.98
REL-79c9e93a9dc563647e2b,DOC003,document_mentions_location,United States,DOC003,DOC003-C0021,"United States, and Mexico.",0.98
REL-a195e9833e7a0e7058e7,DOC003,document_mentions_location,United States,DOC003,DOC003-C0022,"United States In the United States, the Plan has become a network led by the joint ventures to connect diverse programs aimed at migratory bird and habitat conservation on public and private lands.",0.98
REL-85eb76d4554d01e56486,DOC003,document_mentions_location,United States,DOC003,DOC003-C0023,U.S. Congress.,0.98
REL-30d64af844ae47bf7582,DOC004,document_mentions_location,Canada,DOC004,DOC004-C0001,and Canada signed the Plan in 1986 and Mexico in 1994.,0.98
REL-1ef7714a9ea295163529,DOC004,document_mentions_location,Canada,DOC004,DOC004-C0002,Conserving the vast boreal forest of Canada and Alaska.,0.98
REL-c2352feb8c19f5dcab3d,DOC004,document_mentions_location,North America,DOC004,DOC004-C0001,North America.,0.98
REL-c641901ad50beea1b154,DOC004,document_mentions_location,North America,DOC004,DOC004-C0002,North America.,0.98
REL-80ed5939261e34f08793,DOC004,document_mentions_location,United States,DOC004,DOC004-C0001,"U.S. and Canadian governments developed a strategy to restore waterfowl populations through habitat protection, restoration, and enhancement.",0.98
REL-1c0dc1d776a393d3807b,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0002,Chesapeake Bay watershed .......................................................................................................7 4.,0.98
REL-6105b1757daa482cce6d,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0003,"Chesapeake Bay and the Chesapeake Bay drainage area, and this document was produced to summarize the related findings.",0.98
REL-85ce54eb2805c3816917,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0004,"Chesapeake Bay has an annual yield of approximately 500 million pounds of seafood, includ- ing Morone saxitilis (striped bass), Callinectes sapidus (blue crab), Crassostrea virginica (Eastern oyster), and many other species (Maryland",0.98
REL-dd840e31a750f4c18508,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0005,"Chesapeake Bay watershed, economic consequences of AIS also stand to be substantial.",0.98
REL-6b6708ebc0b350a58752,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0006,Chesapeake Bay and its drainage area.,0.98
REL-9dff6fcafe23d034dcd1,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0007,2016 X 6 Aquatic Invasive Species in the Chesapeake Bay Drainage Table 1B.,0.98
REL-ff38dfac24886d74cb60,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0008,Chesapeake Bay.,0.98
REL-92ac1f98ce721620a378,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0009,"Chesapeake Bay watershed, with water flowing to the bay through four large rivers (Potomac, Rappahannock, York, and James) or along the 7,200 miles of tidal shore- line (VDCR, 2019).",0.98
REL-3146db92a5383b483e78,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0010,Chesapeake Bay water- shed.,0.98
REL-5b252fc7115673af515f,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0011,Chesapeake Bay watershed (U.S.,0.98
REL-01bcaebf67d462353848,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0012,Chesapeake Bay watershed.,0.98
REL-e6a59dc05fe58dc007d9,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0013,Chesapeake Bay drainage area operate interjurisdictionally to protect and conserve biotic and abiotic natural resources in their respec- tive drainage areas.,0.98
REL-eee331e23e7765b9dd16,DOC005,document_mentions_location,Chesapeake Bay,DOC005,DOC005-C0014,"Chesapeake Bay watershed, and both agencies work with the States and with other Federal entities, such as USGS, for AIS science in support of management needs.",0.98
